company_name,client_name,email,mobile,source,remark,designation,address,category,state,city,pincode,website
OKINAWA ELECTRIC SCOOTERS - BOLT MOTORS,,,9607999882,ev charging stations manufacturers,,,"Opulent Central Park, Manjri, Hadapsar, Pune, Maharashtra 412037",Motor vehicle dealer in Maharashtra,,,412037,
"Solar Energy Company in Pune, Solar Power Company, Bhagwat Energy Pvt Ltd",,,7722087584,ev charging stations manufacturers,,,"Kamal Green Leaf, C1 706, near Z.P School, Kirkatwadi, Pune, Maharashtra 411024",Solar energy equipment supplier in Maharashtra,,,411024,http://bhagwatenergy.com/
AFTEK Motors,,,,ev charging stations manufacturers,,,"Medical Chowk, beside VR Mall, Medical Chowk, Rambagh Layout, Untkhana, Nagpur, Maharashtra 440003",Electric vehicle charging station,Maharashtra,Nagpur,440003,http://www.aftekmotors.com/
DATTAKRUPA MOTORS,,,7972717322,ev charging stations manufacturers,,,"Plot no. 17, Shop no. 5, Sudarshan square, Itwari, Bhandara Rd, near Harihar Mandir, Lakadganj, Nagpur, Maharashtra 440008",Motor vehicle dealer,Maharashtra,Nagpur,440008,
Electric Bike/Scooter Showroom In Gondia/ Sadak Arjuni-KapgatEV,,,8007792986,ev charging stations manufacturers,,,"Road, Gondia - Kohmara Rd, Sadak Arjuni, Maharashtra 441807",Motor scooter dealer in Maharashtra,,,441807,https://kapgatevehicles.business.site/?utm_source=gmb&utm_medium=referral
Punyani Automobiles ( LOHIA AUTO Electric Rickshaw and Electric Scooter ),,,,ev charging stations manufacturers,,,"Police station, Great Nag road, Sardar patel chowk, opposite moksha dham, near Dhantoli, Nagpur, Maharashtra 440003",Motorcycle dealer,Maharashtra,Nagpur,440003,http://www.lohiaauto.com/
"Alf Electric Vehicles | Electric Bikes, Electric Scooter, E-Rickshaw & E-Cycle",,,9511630460,ev charging stations manufacturers,,,"Baidyanath square, Opposite Ashirwad Talkies, 9, Great Nag Rd, Nagpur, Maharashtra 440003",Motorcycle dealer,Maharashtra,Nagpur,440003,https://alf-electric-vehicles-pvt-ltd.business.site/?utm_source=gmb&utm_medium=referral
M M Solar,,,9422809467,ev charging stations manufacturers,,,"62, Surendra Nagar, R.P.T.S. Road, Nagpur, Maharashtra 440015",Solar photovoltaic power plant,Maharashtra,Nagpur,440015,https://m-m-solar.business.site/?utm_source=gmb&utm_medium=referral
Exa Ride,,,8956613717,ev charging stations manufacturers,,,"Apt-1, Ground Floor, A-9 Building Vishnu Vihar Society, Bibwewadi Kondhwa Rd, near Vision Express, Pune, Maharashtra 411037",Motorcycle rental agency,Maharashtra,Pune,411037,https://www.exaride.com/
ASHA ENTERPRISES,,,7770090490,ev charging stations manufacturers,,,"Janta Raja Chowk, Shivaji Nagar, Karanja, Maharashtra 444105",Bicycle store,Maharashtra,Karanja Lad,444105,http://okayaev.com/
Reliance Petroleum - Nirgudsar,,,18008919023,ev charging stations manufacturers,,,"Gut No 27, 12A, Ambegaon BK, Nirgudsar, Maharashtra 412406",Gas station,Maharashtra,Pune,412406,https://mobilitystation.jiobp.com/reliance-petroleum-nirgudsar-petrol-pump-nirgudsar-pune-166850/Home?utm_source=locator&utm_medium=googleplaces
"Lakshya Motors E-Rickshwa Division for E-Rickshaw dealer , distributor and e rickshaw Showroom",,,8766551174,ev charging stations manufacturers,,,"463, Babasaheb Ambedkar Marg, in front of Gurudwara, Khadki, Pune, Maharashtra 411003",Auto market,Maharashtra,Pune,411003,http://lakshyamotors.business.site/
J.M. Motors,,,8329870090,ev charging stations manufacturers,,,"Plot no. 230, Tirupati Tower Outer Ring Road, Dighori, Nagpur, Maharashtra 440009",Motorcycle dealer,Maharashtra,Nagpur,440009,https://jm-motors-electric-vehicles-dealer-nagpur.business.site/
Reliance Petroleum - Solapur,,,18008919023,ev charging stations manufacturers,,,"Survey No 528/2 & 528/3 NH 9, Mohol, Sawaleshwar, Maharashtra 413213",Gas station,Maharashtra,Pune,413213,https://mobilitystation.jiobp.com/reliance-petroleum-solapur-petrol-pump-sawaleshwar-solapur-167060/Home?utm_source=locator&utm_medium=googleplaces
Shree Gurudeo Traders - E-Bike Dealer in Nagpur,,,9960383044,ev charging stations manufacturers,,,"NO. 2 & 3, Plot, Shop, 13, Medical Chowk, near Arora Scooter, Hanuman Nagar, Nagpur, Maharashtra 440024",Motor scooter dealer,Maharashtra,Nagpur,440024,
Tech Solar and Systems,,,7350413478,ev charging stations manufacturers,,,"Plot No.67, Flat No.4, Hindustan Colony, Nagpur, Maharashtra 440015",Solar energy company,Maharashtra,Nagpur,440015,http://www.techsolarsystems.com/
Shree Motors,,,9425819291,ev charging stations manufacturers,,,"Nagpur Rd, opp. Highway Fuels Radhekrishna Nagar, Chandangaon, Sarra, Madhya Pradesh 480001",Agricultural product wholesaler,Madhya Pradesh,Chhindwara,480001,http://www.theshree.com/
BMW Bavaria Motors Pune,,,8882990999,ev charging stations manufacturers,,,"15 B, Wellesley Road, beside Lal Deval, Camp, Pune, Maharashtra 411001",BMW dealer,Maharashtra,Pune,411001,https://www.bmw-bavariamotors.in/
Reliance Petroleum - Warora,,,18008919023,ev charging stations manufacturers,,,"PN 10 to 14, Sy No 452, 1A, Sy No 108 SH 264, Chandrapur - Nagpur Rd, Warora, Maharashtra 442402",Gas station in Maharashtra,,,442402,https://mobilitystation.jiobp.com/reliance-petroleum-warora-petrol-pump-warora-chandrapur-166959/Home?utm_source=locator&utm_medium=googleplaces
Amazon Easy Store - Anupam Enterprises,,,9860088638,ev charging stations manufacturers,,,"1380, Shukrawar Peth, Near, Badami Haud Chowk, near Raja Kelkar Museum, in front of Medical Store, Pune, Maharashtra 411002",Store,Maharashtra,Pune,411002,https://techliebe.com/
Reliance Petroleum - Saoner,,,18008919023,ev charging stations manufacturers,,,"Survey No 185 Sy No 65 & 68, Dahegaon Rd, near Ima Hall, Nagpur, Maharashtra 441107",Gas station,Maharashtra,Nagpur,441107,https://mobilitystation.jiobp.com/reliance-petroleum-saoner-petrol-pump-dahegaon-nagpur-166909/Home?utm_source=locator&utm_medium=googleplaces
Bavaria Motors BMW Service Center Pune,,,8236889900,ev charging stations manufacturers,,,"Plot no. 25, Hadapsar MIDC Rd, Near Wanawadi Police Station, Hadapsar Industrial Estate, Hadapsar, Pune, Maharashtra 411013",Auto repair shop,Maharashtra,Pune,411013,https://www.bmw-bavariamotors.in/
PRO DETAIL,,,9890611993,ev charging stations manufacturers,,,"Shivaji Nagar FC Road Shop No. 5 & 6, Shriban CHS, opp. Police Ground, Pune, Maharashtra 411016",Car service,Maharashtra,Pune,411016,http://www.prodetail.in/
PRO DETAIL,,,9322784849,ev charging stations manufacturers,,,"Shop No. 4 to 6, Mohit Paradise, Nr. Mount Carmel School, Bibwewadi Kondhwa Rd, Lullanagar, Pune, Maharashtra 411040",Car detailing service,Maharashtra,Pune,411040,http://www.prodetail.in/
Reliance Petroleum - Pardi,,,18008919023,ev charging stations manufacturers,,,"No 311/2 & 311/3 NH 53, Bhandara Rd, Wadoda, Maharashtra 441104",Gas station,Maharashtra,Nagpur,441104,https://mobilitystation.jiobp.com/reliance-petroleum-pardi-petrol-pump-wadoda-nagpur-166874/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Kurha,,,18008919023,ev charging stations manufacturers,,,"Atharva Petroleum, Tiwsa, Kurha, Maharashtra 444909",Gas station,Maharashtra,Kurha,444909,https://mobilitystation.jiobp.com/reliance-petroleum-kurha-petrol-pump-tiwsa-amravati-166954/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Koradi,,,18008919023,ev charging stations manufacturers,,,"Survey No 185/2 NH 47, Dahegaon, near Ashiyana Hotel, Nagpur, Maharashtra 441113",Gas station,Maharashtra,Saoner,441113,https://mobilitystation.jiobp.com/reliance-petroleum-koradi-petrol-pump-dahegaon-nagpur-166903/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Gondkhairi,,,18008919023,ev charging stations manufacturers,,,"Survey No 5/3/1/2 NH 6, Vyahad, Peth, Kalameshwar, Maharashtra 440015",Gas station,Maharashtra,Nagpur,440015,https://mobilitystation.jiobp.com/reliance-petroleum-gondkhairi-petrol-pump-kalmeshwar-nagpur-166875/Home?utm_source=locator&utm_medium=googleplaces
PRO DETAIL - Nagar Rd - Kalyani Nagar,,,9322812651,ev charging stations manufacturers,,,"Survey No.30, 7, Nagar Rd, below Shetriya Karyalay, Zunjar CHS, Ramwadi, Wadgaon Sheri, Pune, Maharashtra 411014",Car detailing service,Maharashtra,Pune,411014,http://www.prodetail.in/
Reliance Petroleum - Gadchiroli,,,18008919023,ev charging stations manufacturers,,,"Survey No 877 Gadchiroli, Mul Rd, Chandrapur, Maharashtra 442605",Gas station,Maharashtra,Chandrapur,442605,https://mobilitystation.jiobp.com/reliance-petroleum-gadchiroli-petrol-pump-gadchiroli-mul-road-chandrapur-166965/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Pathrot,,,18008919023,ev charging stations manufacturers,,,"Survey No 176, Gat No 510/511, Pathrot Rd, Achalpur, Maharashtra 444808",Gas station,Maharashtra,Pardi,444808,https://mobilitystation.jiobp.com/reliance-petroleum-pathrot-petrol-pump-achalpur-amravati-166955/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Yavatmal,,,18008919023,ev charging stations manufacturers,,,"Survey No 54/1, Pobaru Layout Pandharkawda Road, Maharashtra 445001",Gas station,Maharashtra,Yavatmal,445001,https://mobilitystation.jiobp.com/reliance-petroleum-yavatmal-petrol-pump-pandharkawda-road-yavatmal-166958/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Nagpur Co5,,,18008919023,ev charging stations manufacturers,,,"Survey No 58, 3, Kalmana, Nagpur, Maharashtra 440001",Gas station,Maharashtra,Nagpur,440001,https://mobilitystation.jiobp.com/reliance-petroleum-nagpur-co5-petrol-pump-kalamna-nagpur-166878/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Chandikapur,,,1800 891 9023,ev charging stations manufacturers,,,"Gut Number 169, Gate No 16, Chandikapur Hollar Singhnapur, Road, Daryapur, Maharashtra 444802",Gas station,Maharashtra,Chandikapur,444802,https://mobilitystation.jiobp.com/reliance-petroleum-chandikapur-petrol-pump-daryapur-amravati-166956/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Parathwada,,,1800 891 9023,ev charging stations manufacturers,,,"SH 6, MSH 6 Achalpur, Paratwada, Tekad, Ramgaon, Maharashtra 444805",Gas station,Maharashtra,Amravati,444805,https://mobilitystation.jiobp.com/reliance-petroleum-parathwada-petrol-pump-ramgaon-amravati-166952/Home?utm_source=locator&utm_medium=googleplaces
My GadiMaster माय गाडीमास्टर,,,9604210421,ev charging stations manufacturers,,,"Sr.No. 71/2, Sutar wadi, Paashan Mumbai, Benglore Highway, near Hotel Shivprasad, Bavdhan, Pune, Maharashtra 411021",Auto repair shop,Maharashtra,Pune,411021,
Reliance Petroleum - Tumsar,,,18008919023,ev charging stations manufacturers,,,"No 23, Sy No 407, Khapa Square Gondia Rd, Tumsar, Mangli, Khapa, Maharashtra 441912",Gas station,Maharashtra,Mangli,441912,https://mobilitystation.jiobp.com/reliance-petroleum-tumsar-petrol-pump-khapa-bhandara-166907/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Dighori,,,18008919023,ev charging stations manufacturers,,,"SH 9 Umrer Road, Kalamna Near 16 Km Milestone, Nagpur, Maharashtra 441204",Gas station,Maharashtra,Nagpur,441204,https://mobilitystation.jiobp.com/reliance-petroleum-dighori-petrol-pump-kalamna-nagpur-166902/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Nagpur Co3,,,1800 891 9023,ev charging stations manufacturers,,,"191/4A, Shaikh Colony, Takli Feeder Rd Mother Teressa Marg, Katol Rd, Nagpur, Maharashtra 440013",Gas station,Maharashtra,Nagpur,440013,https://mobilitystation.jiobp.com/reliance-petroleum-nagpur-co3-petrol-pump-kotol-road-nagpur-166877/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Pusad,,,1800 891 9023,ev charging stations manufacturers,,,"3, SURVEY NO. 5893/2 & 5893, Ward No 3, Pusad, Maharashtra 445204",Gas station,Maharashtra,Pusad,445204,https://mobilitystation.jiobp.com/reliance-petroleum-pusad-petrol-pump-pusad-pusad-166957/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Bhandara,,,1800 891 9023,ev charging stations manufacturers,,,"Ashok Ngr, Survey No 367/2 NH 53, Shahpur, Mujbi, Maharashtra 441906",Gas station in Maharashtra,,,441906,https://mobilitystation.jiobp.com/reliance-petroleum-bhandara-petrol-pump-mujbi-bhandara-166901/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Karanja,,,1800 891 9023,ev charging stations manufacturers,,,"Karanja - Mangrulpir Rd, Kinhi, Maharashtra 444105",Gas station,Maharashtra,Tapowan,444105,https://mobilitystation.jiobp.com/reliance-petroleum-karanja-petrol-pump-kinhirokade-washim-167008/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Alipur,,,1800 891 9023,ev charging stations manufacturers,,,"Ground Floor, Allipur - Sirasgaon Rd, Stand, Maharashtra 442304",Gas station,Maharashtra,Dhodari,442304,https://mobilitystation.jiobp.com/reliance-petroleum-alipur-petrol-pump-allipur-wardha-166960/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Pulgaon,,,1800 891 9023,ev charging stations manufacturers,,,"Sy No 1/2, No 48, No 2, Patni Petroleum, Deoli-Pulgaon Rd, Chikti, Deoli, Pulgaon, Maharashtra 442302",Gas station in Maharashtra,,,442302,https://mobilitystation.jiobp.com/reliance-petroleum-pulgaon-petrol-pump-pulgaon-amravati-166962/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Katol,,,1800 891 9023,ev charging stations manufacturers,,,"No 32, Survey No 585, SH 248 Sy No 3397, Nagpur Jalalkheda, Road, Katol, Maharashtra 441302",Gas station,Maharashtra,Mendhepathar,441302,https://mobilitystation.jiobp.com/reliance-petroleum-katol-petrol-pump-katol-nagpur-166905/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Wani,,,1800 891 9023,ev charging stations manufacturers,,,"Survey No 12/2, Chikhalgaon, Maharashtra 445305",Gas station,Maharashtra,Wani,445305,https://mobilitystation.jiobp.com/reliance-petroleum-wani-petrol-pump-chikhalgaon-yavatmal-166961/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Shirala,,,1800 891 9023,ev charging stations manufacturers,,,"Khamgaon Nandura, Road, Shirala, Maharashtra 444822",Gas station,Maharashtra,Shirala,444822,https://mobilitystation.jiobp.com/reliance-petroleum-shirala-petrol-pump-shirala-amravati-166950/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Jalgaon City 1,,,1800 891 9023,ev charging stations manufacturers,,,"No 156/31, S No 2/3/2/4A/D/4C/2 Sy, NH 53, Mumbai - Nagpur Hwy, near Millat High School, Jalgaon, Maharashtra 425001",Gas station,Maharashtra,Nagpur,425001,https://mobilitystation.jiobp.com/reliance-petroleum-jalgaon-city-1-petrol-pump-mumbai-nagpur-highway-jalgaon-167014/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Gondia,,,1800 891 9023,ev charging stations manufacturers,,,"No 12/2 Wani, Fulchar Naka, Amgaon Rd, Chikhalgaon, Maharashtra 441601",Gas station in Maharashtra,,,441601,https://mobilitystation.jiobp.com/reliance-petroleum-gondia-petrol-pump-chikhalgaon-gondia-166904/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Mangruulpir,,,1800 891 9023,ev charging stations manufacturers,,,"No 227, 2/A, Plot No 65 to 68 Sy, Mangrulpir, Maharashtra 444403",Gas station,Maharashtra,Mangrulpir,444403,https://mobilitystation.jiobp.com/reliance-petroleum-mangruulpir-petrol-pump-mangrulpir-washim-166893/Home?utm_source=locator&utm_medium=googleplaces
Reliance Petroleum - Warud,,,1800 891 9023,ev charging stations manufacturers,,,"Survey No 515/3, Warud, Maharashtra 444906",Gas station,Maharashtra,Warud,444906,https://mobilitystation.jiobp.com/reliance-petroleum-warud-petrol-pump-warud-amravati-166951/Home?utm_source=locator&utm_medium=googleplaces
MANISH DAHYABHAI PATEL,,,,ev charging stations manufacturers,,,"Shraddha saburi building, bhanapeth ward, Chandrapur, Maharashtra 442402",Stationery wholesaler,Maharashtra,Chandrapur,442402,
