company_name,client_name,email,mobile,source,remark,designation,address,category,state,city,pincode,website
Shreeji Aqua Treatment Pvt. Ltd.,,,9225247365,waste water treatment companie(google),,,"1 & 4, Shreeji Terrace Apt, Plot No. 53, Purna Nagar, Chikhali, Pune, Maharashtra 411019",Water treatment plant in Maharashtra,,,411019,
Water Recycling Pump- Mahalaxmi City,,,,waste water treatment companie(google),,,"Mahalakshmi City Siddhant Murkute, A layout A wing 204, Vihighar, Maharashtra 410206",Sewage treatment plant,Maharashtra,Vihighar,410206,
Water Treatment,,,,waste water treatment companie(google),,,"82, 1138, Aranyeshwar Nagar, Parvati Paytha, Pune, Maharashtra 411009",Water treatment supplier,Maharashtra,Pune,411009,
Inditron Enterprises,,,2025290310,waste water treatment companie(google),,,"Shop No. 2, Survey No. 82/1, Baji Rao Dhawade Industrial Estate, NDA Rd, Shivane, Pune, Maharashtra 411023",Water treatment plant,Maharashtra,Pune,411023,
Energy Tech Solutions Private Limited,,,9423002072,waste water treatment companie(google),,,"B-2/3, Shantiban Society, D.P. Road, Near Eklavya Polytechnic, S No 52, Pune, Maharashtra 411038",Waste management service,Maharashtra,Pune,411038,
Amit Aqua Enterprises- Water Treatment Plant Manufacturer,,,8048047466,waste water treatment companie(google),,,"Gat No. 73, Sonwane Wasti, near Poona Forge, Jyotiba Nagar, Talwade, pune, Maharashtra 411019",Water treatment supplier,,,411019,
Va Tech Wabag Limited,,,2030503333,waste water treatment companie(google),,,"HR83+8RF, Harsh Orchid, Nagras Rd, Harmony Society, Aundh, Pune, Maharashtra 411007",Water treatment plant,Maharashtra,Pune,411007,
Aqua Engineering Services,,,9604981772,waste water treatment companie(google),,,"HVGR+J8M, Tingre Nagar Rd, Adarsh Colony, Tingre Nagar, Pune, Maharashtra 411015",Water treatment plant,Maharashtra,Pune,411015,
Lotus Environment Technology,,,9561325565,waste water treatment companie(google),,,"111, South Block A, Fortune Estate, Akashwani, Hadapsar, Pune, Maharashtra 411028",Water treatment plant,Maharashtra,Pune,411028,
Water Solutions,,,,waste water treatment companie(google),,,"Sinhgad Rd, Next to Lokmat Press, Vadgaon Khurd, Nanded Fata, Pandurang Industrial Area, Nanded, Pune, Maharashtra 411068",Water treatment plant,Maharashtra,Pune,411068,
western water treatment,,,,waste water treatment companie(google),,,"Shree Shiv Shankar Society, C2/4 off. 411043, Satara Rd, Bibwewadi, Pune, Maharashtra 411037",Water treatment plant,Maharashtra,Pune,411037,
CSMIA Sewage Treatment Plant,,,,waste water treatment companie(google),,,"9997, Demello Compound, Ashok Nagar, Santacruz East, Mumbai, Maharashtra 400055",Sewage treatment plant,Maharashtra,Mumbai,400055,
Water Treatment Plant,,,8451948728,waste water treatment companie(google),,,"Aqua Systems Technology, 61/12, Shrikant Palekar Marg, Kamathi Wada, Chira Bazaar, Marine Lines, Mumbai, Maharashtra 400002",Manufacturer,Maharashtra,Mumbai,400002,
EcoBliss Enviro Solutions Private Limited,,,9967290360,waste water treatment companie(google),,,"2, Masunda Building, Station Rd, opp. Old TMC, Thane, Maharashtra 400602",Sewage treatment plant,Maharashtra,Thane,400602,
SA ENVIRO SOLUTIONS,,,8087758585,waste water treatment companie(google),,,"Shop-11, A Wing, 1st Floor, Sr.No.32 A, Harmony Plaza, Pradhikaran, Ravet, Pune, Maharashtra 412101",Water purification company,Maharashtra,Pune,412101,
MIDC Water Treatment Plant,,,,waste water treatment companie(google),,,"HPRM+3W9, Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune, Maharashtra 411057",Water treatment plant,Maharashtra,Pimpri-Chinchwad,411057,
Jalshree Corporation Pvt. Ltd,,,8049443906,waste water treatment companie(google),,,"22, Sonaee Industrial Estate, Pirangut, Maharashtra 412115",Manufacturer,Maharashtra,Pirangut,412115,
DHARA WATER CORPORATION,,,8888825589,waste water treatment companie(google),,,"3rd floor, Krushna Shruti, Bhekrai Nagar, Fursungi, Maharashtra 412308",Water utility company,Maharashtra,Pune,412308,
Us Aqua Treat Company,,,,waste water treatment companie(google),,,"19, Mugalsan Rd, Sector 20C, Sector-19, Airoli, Navi Mumbai, Maharashtra 400708",Sewage treatment plant,Maharashtra,Navi Mumbai,400708,
"Jog Enterprises, Pune - Water Treatment Plant Manufacturer",,,2025291151,waste water treatment companie(google),,,"Sr. No. 85, Kamthe Estate, Near Prestige Public School Jayhind Nagar, NDA Rd, Shivane, Pune, Maharashtra 411023",Water treatment plant,Maharashtra,Pune,411023,
Wastewater Solution,,,,waste water treatment companie(google),,,"MJWW+X49, near Shree Swami Samarth Mandir, Kavatheguland, Maharashtra 416105",Sewage treatment plant in Maharashtra,,,416105,
Rudra Services,,,,waste water treatment companie(google),,,"Sadhana Heights, Bhugaon, Pune, Maharashtra 412115",Pumping equipment and service,Maharashtra,Pune,412115,
Elemento Eco Solutions Pvt. Ltd,,,9552590208,waste water treatment companie(google),,,"Business Point, 555 Narayan Chambers, Narayan Peth, Pune, Maharashtra 411030",Water treatment plant,Maharashtra,Pune,411030,
Sewage Treatment Plant,,,,waste water treatment companie(google),,,"WVP7+9V, Nashik, Maharashtra 422214",Sewage treatment plant,Maharashtra,Nashik,422214,
Avighna Claritec,,,7506939369,waste water treatment companie(google),,,"Plot No. 263 Sudama Ind. Estate , Rambaug, Pokhran Rd. No 1, Upvan, (W), Rambaug Ln, Thane West, Thane, Maharashtra 400606",Water treatment plant,Maharashtra,Thane,400606,
SERVE INDIA,,,9890034463,waste water treatment companie(google),,,"Plot No 89 Ashirwad Building,Shivaji Housing Society Near Mountaine View Apartment, Senapati Bapat Rd, Shivaji Co operative Housing Society, Pune, Maharashtra 411016",Water filter supplier,Maharashtra,Pune,411016,
Pure Well Ro,,,9370878787,waste water treatment companie(google),,,"No 12/1, Survey Futi Road, 1, Morya Pk Lane Number 1, near Ram Krushna Mangal Karyalay, Pimple Gurav, Pune, Maharashtra 411061",Water treatment plant,Maharashtra,Pimpri-Chinchwad,411061,
Bhavani Enviro Technologies Pvt Ltd.,,,9920015349,waste water treatment companie(google),,,"Unit No.6 & 7 , Ground Floor, Plot No.C-9, Globe Estate, New Kalyan Road MIDC Phase-1, Dombivli(E)-421203, Dist. :, Maharashtra",Water treatment plant,Maharashtra,Dombivli,421203,
Wtp Sales & Services,,,2225181620,waste water treatment companie(google),,,"D-402, Kailash Industrial Complex, Park Site, Vikhroli West, Vikhroli West, Mumbai, Maharashtra 400079",Sewage treatment plant,Maharashtra,Mumbai,400079,
"Aquatic Solutions. Water Treatment Plant, RO plant, STP Plant, ETP Plant, Lab Water System, pool filter, chemicals",,,9324255877,waste water treatment companie(google),,,"116-D, Raj Garden, Near Mahavir Nagar Bus Stop, Mahavir Nagar, Kandivali West, Mumbai, Maharashtra 400067",Water purification company,Maharashtra,Mumbai,400067,
Wagholi Water Treatment Plant,,,,waste water treatment companie(google),,,"HXJH+FH9, Wageshwar Nagar, Wagholi, Pune, Maharashtra 412207",Water treatment plant,Maharashtra,Pune,412207,
Water Treatment Plant,,,,waste water treatment companie(google),,,"HQ7W+PVR, Aundh, Pune, Maharashtra 411007",Water treatment plant,Maharashtra,Pune,411007,
PANSE CONSULTANTS,,,9422400860,waste water treatment companie(google),,,"Atreya society, B No. 88/1, Pooja Niwas, Gujrat Colony, Pune, Maharashtra 411038",Manufacturer,Maharashtra,Pune,411038,
Super Aqua Technology,,,8605261253,waste water treatment companie(google),,,"S.No.63 Sai Nagar Lane 3, near Sacchai Mata Mandit, Katraj, Pune, Maharashtra 411046",Water treatment plant,Maharashtra,Pune,411046,
Sewage Treatment Plant,,,9029909096,waste water treatment companie(google),,,"R7PQ+Q2W, Kanchanwadi, Aurangabad, Maharashtra 431136",Sewage treatment plant,Maharashtra,Aurangabad,431136,
Transcend Cleantec Pvt. Ltd.,,,2065008600,waste water treatment companie(google),,,"303, Sanskritiship, Tarte Colony, Near Kalmadi House, Off Karve Road, Erandwan, Maharashtra 411038",Water treatment plant,Maharashtra,Pune,411038,
D M Plants,,,2027120510,waste water treatment companie(google),,,"J 427, M I D C, Opposite Rich Dairy, Bhosari Industrial Estate, M I D C, Pune, Maharashtra 411026",Sewage treatment plant,Maharashtra,Pimpri-Chinchwad,411026,
Shrushti Drain Clean,,,,waste water treatment companie(google),,,"40 Panch pandav society, Senapati Bapat Rd, Janwadi, Pune, Maharashtra 411016",Drainage service,Maharashtra,Pune,411016,
Pitaliya Watertech Industries,,,9423872097,waste water treatment companie(google),,,"Flat No C3, Anant Hast Society, Bajirao Road,, Behind Mandai, 116/1, Shukrawar Peth, Pune, Maharashtra 411042",Water treatment supplier,Maharashtra,Pune,411042,
Green Solution,,,7875022147,waste water treatment companie(google),,,"MPJ Chambers, Office No. 101, 1st Floor, Old Mumbai - Pune Hwy, near MPCB and MIDC Office, Wakadewadi, Shivajinagar, Pune, Maharashtra 411003",Corporate office,,,411003,
Wipro Water,,,,waste water treatment companie(google),,,"1st Floor, Venus Building, East Wing, Opp. Digha Tank, TTC Area,Thane-Belapur Road,Gavate Wadi,MIDC,Airol, Navi Mumbai, Maharashtra 400708",Water treatment plant,Maharashtra,Navi Mumbai,400708,
United HydroThane India Private Limited,,,,waste water treatment companie(google),,,"Poonam Plaza, Market Yard Rd, Adarsh Nagar Society, Parsanees Colony, Maharshi Nagar, Pune, Maharashtra 411037",Waste management service,Maharashtra,Pune,411037,
Pune Aqua Services,,,2040090941,waste water treatment companie(google),,,"Off No 105, 1st Floor, Espanya Heights, 16, M.G Road, Camp, Pune, Maharashtra 411001",Water softening equipment supplier,Maharashtra,Pune,411001,
Effwa Infra & Research Pvt. Ltd.,,,2241842800,waste water treatment companie(google),,,"07, Vardhaman Industrial Complex, LBS Marg, Gokul Nagar,, Thane (West), Maharashtra 400601",Environmental engineer,Maharashtra,Thane,400601,
Water & Sewage Treatment Plant,,,,waste water treatment companie(google),,,"32F3+2JP, Sector 18, Turbhe, Navi Mumbai, Maharashtra 400703",Water treatment plant,Maharashtra,Navi Mumbai,400703,
Yash Water Treatment Plant,,,,waste water treatment companie(google),,,"M33P+G77, Pune - Ahmednagar Hwy, Wadegaon, Maharashtra 412216",Water treatment plant in Maharashtra,,,412216,
CETO WATER INDUSTRIES PVT.LTD.,,,7387433507,waste water treatment companie(google),,,"T 190 MIDC Bhosari Opp to Gujar/Bharat gas agency, near FERN HOTEL, Maharashtra 411016",Water treatment plant,Maharashtra,Pimpri-Chinchwad,411016,
Diligence Envirotech Pvt Ltd,,,8408088992,waste water treatment companie(google),,,"GR7V+5F8, Sadanand Apartment,Gokhale Nagar Road, Shivaji Nagar Pune, Pune",Manufacturer,Maharashtra,Pune,,
Aguapuro Equipments,,,2224052814,waste water treatment companie(google),,,"2/22, Panwala Building, Dr S S Road, Lalbagh, Lalbagh, Mumbai, Maharashtra 400012",Water treatment plant,Maharashtra,Mumbai,400012,
SERVEINDIA,,,9890034463,waste water treatment companie(google),,,"D-2, Mangalmurti Industrial Complex, T-80, MIDC, Bhosari, Nr. Agio Pharma, Maharashtra 411026",Waste management service,Maharashtra,Pimpri-Chinchwad,411026,
Watertech environmen,,,,waste water treatment companie(google),,,"Jadhav Wadi, Chikhali, Pimpri-Chinchwad, Maharashtra 412405",Water treatment plant,Maharashtra,Pimpri-Chinchwad,412405,
Lars Enviro Private Limited,,,7126650400,waste water treatment companie(google),,,"168, Nelco Society, Subhash Nagar, Nagpur, Maharashtra 440010",Sewage treatment plant,Maharashtra,Nagpur,440010,
Scale Guard Water Engineering,,,2228979454,waste water treatment companie(google),,,"702-703, 7th Floor, Goyal Trade Centre, Opp HDFC Bank, Shantivan Borivali East, Mumbai, Maharashtra 400066",Water treatment plant,Maharashtra,Mumbai,400066,
Electro Processors,,,2066750429,waste water treatment companie(google),,,"P 24 B, Pashan Rd, Lantana Gardens, Bavdhan, Pune, Maharashtra 411021",Company,Maharashtra,Pune,411021,
Parchure Engineers Private Limited,,,7053424983,waste water treatment companie(google),,,"7, Pune - Satara Rd, New Nurses Town Co Operative Society, Dhankawadi, Pune, Maharashtra 411041",Manufacturer,Maharashtra,Pune,411041,
Niva Ecotech Pvt. Ltd,,,,waste water treatment companie(google),,,"29, Wadgaon Budruk - Narhe Rd, Shanti Nagar, Kirti Nagar, Vadgaon Budruk, Pune, Maharashtra 411041",Solar energy company,Maharashtra,Pune,411041,
Hydrochem Systems India Private Limited,,,9967808779,waste water treatment companie(google),,,"W-47, M.I.D.C Phase-II, Near Abhinav Vidyalay, Dombivli East, Thane, Maharashtra 421204",Water treatment plant,Maharashtra,Dombivli,421204,
Aryan Pumps,,,,waste water treatment companie(google),,,"Plot no 18, Lane no 2, off Senapati Bapat Road, behind JW Marriott, Shivaji Co operative Housing Society, Pune, Maharashtra 411016",Sewage treatment plant,Maharashtra,Pune,411016,
Envirotech Systems,,,,waste water treatment companie(google),,,"No 25, 30 & 230, Kale Padal Bypass Rd, Vardhaman Twp, Sasane Nagar, Hadapsar, Pune, Maharashtra 411028",Electronics store in Maharashtra,,,411028,
PAR-PACT Environmental Engineering Pvt. Ltd,,,2226736925,waste water treatment companie(google),,,"304, Midas Chambers, Opp. Laxmi Industrial Estate,, Andheri (W),, Mumbai, Maharashtra 400053",Water treatment plant,Maharashtra,Mumbai,400053,
Sewage Treatment Plant,,,,waste water treatment companie(google),,,"GVJ9+VHG, Railway Officers Colony, Sangamvadi, Pune, Maharashtra 411001",Corporate office,,,411001,
Water Treatment plant,,,,waste water treatment companie(google),,,"GGVJ+CV3, MH SH 10, Kolhar Budruk, Maharashtra 413710",Water purification company in Maharashtra,,,413710,
Saz Tank Clean Services Pvt Ltd,,,,waste water treatment companie(google),,,"Indira Vihar Apartment, Opposite Keshav nagar School 284, 13, Chinchwad, Pimpri-Chinchwad, Maharashtra 411033",Water tank cleaning service,Maharashtra,Pimpri-Chinchwad,411033,
CCP ENTERPRISES,,,,waste water treatment companie(google),,,"Sentosa Pearl, Old Mumbai - Pune Hwy, Wakad, Pune, Maharashtra 411057",Water works,Maharashtra,Pimpri-Chinchwad,411057,
"E-Teckh, Environment consultants",,,,waste water treatment companie(google),,,"17/A/3, Ganesh Chambers, Karve Rd, 3, rd floor, above Uttam Medicals, Khilarewadi, Erandwane, Pune, Maharashtra 411004",Environmental consultant,Maharashtra,Pune,411004,
Water Treatment Plant,,,,waste water treatment companie(google),,,"4GM3+56J, Nira-Baramati Rd, Malegaon Budruk, Maharashtra 413115",Water purification company in Maharashtra,,,413115,
ECOTONE INDUSTRIES,,,,waste water treatment companie(google),,,"Post Alate Plot Alate, Plot No 2762 Gat No 204, Behind Reuka Mandir, Nej Road, Tal Hatkanagale, Dist Kolhapur, Maharashtra 416123",Manufacturer,Maharashtra,Hatkanangale,416123,
Aguapuro Equipments Private Limited,,,9987154980,waste water treatment companie(google),,,"416/417, Jogani Industrial Complex Building, 9, VN Purav Marg, Chunabhatti, Sion, Mumbai, Maharashtra 400022",Manufacturer,Maharashtra,Mumbai,400022,
Sukrut Uv Systems Pvt. Ltd.,,,7304833990,waste water treatment companie(google),,,"26/6, Dhayari Narhe Rd, Ashtavinayak Industrial Estate, Narhe, Pune, Maharashtra 411041",Manufacturer,Maharashtra,Pune,411041,
Dylan Welsh Projects,,,9922448347,waste water treatment companie(google),,,"B7 Vighnesh Apartment, behind Jost engineering. Burger King, Kothrud, Pune, Maharashtra 411038",Water treatment plant,Maharashtra,Pune,411038,
Mailhem Environment Pvt Ltd,,,9373597455,waste water treatment companie(google),,,"4th Floor, Sumangalam Apartment Complex, Bavdhan, Maharashtra 411021",Waste management service,Maharashtra,Pune,411021,
WTP Additional Lote MIDC,,,,waste water treatment companie(google),,,"HFQR+F5Q, Dhamandevi, Maharashtra 415605",Water treatment plant,Maharashtra,Dhamandevi,415605,
Envista Tech System,,,9858587847,waste water treatment companie(google),,,"Nanasaheb Gaikwad Information Technology Park, Sahil Park, Sanewadi, Aundh, Pune, Maharashtra 411027",Machinery parts manufacturer,Maharashtra,Pune,411027,
"NEEL OPERATIONS, ADDRESS G3 A9 , AUR COOP INDL ESTATE, MIDC STATION ROAD , AURANGABAD",,,2402344615,waste water treatment companie(google),,,"G3 A9, AURANGSBAD COOP INDL ESTATE, Station Rd, MIDC, Aurangabad, Maharashtra 431005",Water treatment plant,Maharashtra,Aurangabad,431005,
Water Treatment Plant,,,,waste water treatment companie(google),,,"58CP+H58, Lonere, Maharashtra 402104",Water pump supplier in Maharashtra,,,402104,
Mizuee Sales And Services,,,9822252326,waste water treatment companie(google),,,"Near kakdecity, Warje Jakat Naka, Hingane Home Colony, Warje, Pune, Maharashtra 411052",Water purification company,Maharashtra,Pune,411052,
United Envirotech Pvt. ltd,,,2024275341,waste water treatment companie(google),,,"Poonam Plaza, Market Yard Rd, Adarsh Nagar Society, Parsanees Colony, Maharshi Nagar, Pune, Maharashtra 411037",Industrial equipment supplier,Maharashtra,Pune,411037,
Water Treatment Plant,,,,waste water treatment companie(google),,,"4F3V+8H6, Maharashtra 402302",Association or organization,,,402302,
Panse Consultants,,,9422400860,waste water treatment companie(google),,,"Flat No 602, D-wing, Varun, Dsk Vishwa, Dhayari, Dhayari, Pune, Maharashtra 411041",Consultant,Maharashtra,Pune,411041,
Diligent Solutions Technology Services Private Limited,,,9422037534,waste water treatment companie(google),,,"7, Chintamani Appartment, Plot No. 16, Chintamani Society, S. No. 25/4, Karve Nagar, Pune, Maharashtra 411052",Manufacturer,Maharashtra,Pune,411052,
Water Treatment Plant,,,,waste water treatment companie(google),,,"P7FX+V3P, Farola, Maharashtra 431105",Water treatment plant in Maharashtra,,,431105,
Aquacare Technique,,,,waste water treatment companie(google),,,"306, Sanskriti Arcade, Kaspate Wasti, Wakad, Pune, Maharashtra 411057",Manufacturer,Maharashtra,Pimpri-Chinchwad,411057,
Cleantech Ecosystems Pvt. Ltd.,,,9665045359,waste water treatment companie(google),,,"C-27, Shreenath Plaza, Dnyaneshwar Paduka Chowk,F C Road, Pune, Maharashtra 411005",Solar energy company,Maharashtra,Pune,411005,
Water Treatment plant,,,,waste water treatment companie(google),,,"935X+M3G, Banshelki, Maharashtra 413517",Water purification company,Maharashtra,Banshelki,413517,
MIDC water purification plant,,,,waste water treatment companie(google),,,"3C38+WF9, SH106, Ravnangwadi, Maharashtra 415639",Water purification company,Maharashtra,Ravnangwadi,415639,
Eco Credible Enviro Solutions Pvt.Ltd.,,,2025653219,waste water treatment companie(google),,,"12, Vishrambaug Housing Society, Senapati Bapat Rd, opposite JW Marriott Hotel Pune, Pune, Maharashtra 411016",Waste management service,Maharashtra,Pune,411016,
Amalgam Biotech,,,7276020758,waste water treatment companie(google),,,"2nd floor 90, 4/1/2, Veerbhadra Nagar, Baner, Pune, Maharashtra 411045",Biotechnology company,Maharashtra,Pune,411045,
Infinity aqualogy,,,9428369474,waste water treatment companie(google),,,"Gate no, 150/2 Pune -Nashik Highway, chimbali phata behind shantai patsantha- village- kuruli, Talkhed, Dist, Pune, Maharashtra 410501",Water treatment supplier,Maharashtra,Kurali,410501,
Red Circle Industries,,,8049440591,waste water treatment companie(google),,,"No. 35, Pipla Rd, Sant Kesar Mata Nagar, Manewada, Nagpur, Maharashtra 440034",Manufacturer,Maharashtra,Nagpur,440034,
Saniverse Environmental Solutions,,,9423018150,waste water treatment companie(google),,,"Flat No. 1, 24, Prashant Nagar, Lokamanya Nagar, Navi Peth, Sadashiv Peth, Pune, Maharashtra 411030",Environmental consultant,Maharashtra,Pune,411030,
Samrudhi water plant,,,,waste water treatment companie(google),,,"9VR4+2X8, Pune, Maharashtra 411046",Water filter supplier in Maharashtra,,,411046,
Water Treatment Plant,,,,waste water treatment companie(google),,,"M8RV+PWR, Solapur, Maharashtra 413304",Water treatment plant in Maharashtra,,,413304,
Varshasookt Group,,,8691843003,waste water treatment companie(google),,,"Head Office : 2nd Floor Federation House, Plot, 6, Rd Number 16, Wagle Estate, W, Thane, Maharashtra 400604",Environmental organization,Maharashtra,Thane,400604,
Arya Water Technologies,,,2261465103,waste water treatment companie(google),,,"12-A, Karmayog, Parsi panchayat Road, Andheri (East), Mumbai, Maharashtra 400069",Corporate office,,,400069,
Evergreen Environmental Solution Pvt. Ltd.,,,8888109191,waste water treatment companie(google),,,"NH4, Bhumkar Nagar, Narhe, Pune, Maharashtra 411046",Company,Maharashtra,Pune,411046,
Water Treatment Plant,,,,waste water treatment companie(google),,,"C3GX+27X, Haknakwadi, Maharashtra 413517",Water purification company,Maharashtra,Haknakwadi,413517,
"KP Industries, Pune",,,,waste water treatment companie(google),,,"Nr. Ram Mandir, A-202, Manusaki Niwas, Ambegaon Pathar, Pune, Maharashtra 411046",Industrial equipment supplier,Maharashtra,Pune,411046,
Solwat Solution,,,,waste water treatment companie(google),,,"No. 2 Sutarwadi Baner Gaon Road, Gaon, Baner, Pune, Maharashtra 411045",Store,Maharashtra,Pune,411045,
Environ Recycling,,,,waste water treatment companie(google),,,"Samrat Sovereign, 302, Hadapsar, Pune, Maharashtra 411028",Waste management service,Maharashtra,Pune,411028,
Thermax Limited WWS,,,2066128517,waste water treatment companie(google),,,"97-E, MIDC, Bhosari, Pimpri-Chinchwad, Maharashtra 411026",Chemical manufacturer,Maharashtra,Pimpri-Chinchwad,411026,
Nagpur Waste Water Management Pvt. Ltd.,,,,waste water treatment companie(google),,,"45P5+R36, Pardi, Nagpur, Maharashtra 440035",Corporate office,,,440035,
Water filter Plant,,,,waste water treatment companie(google),,,"VQGW+66X, Garkhede, Maharashtra 424206",Water treatment plant,Maharashtra,Garkhede,424206,
H2O Management Services Pvt. Ltd.,,,,waste water treatment companie(google),,,"H2O Management Services Pvt. Ltd. 531, ECSTACY Business Park Co. Op. Society Ltd, ACC Compound, JSD, Mulund West, Mumbai, Maharashtra 400080",Water filter supplier,Maharashtra,Mumbai,400080,
CETP,,,022 27632523,waste water treatment companie(google),,,"P-60, MIDC, Khairane. Thane Belapur Road, Navi Mumbai, Maharashtra 400709",Association,Maharashtra,Navi Mumbai,400709,
Hydro Biotech Systems,,,9422078412,waste water treatment companie(google),,,"Plot No-1, Dhruva,, Wireless Colony, Aundh, Pune, Maharashtra 411007",Solar energy equipment supplier,Maharashtra,Pune,411007,
Marcuras Water Treatment India Private Limited,,,,waste water treatment companie(google),,,"Marcuras Water Treatment India Private Limited W-194-B, S Block, MIDC, Bhosari, Pune, Maharashtra 411026",Manufacturer,Maharashtra,Pimpri-Chinchwad,411026,
Government Water Treatment Plant,,,,waste water treatment companie(google),,,"HHHV+2MJ, Sayane Bk, Maharashtra 423105",Water treatment plant,Maharashtra,Sayane Bk,423105,
LifeFirst Concepts & Technologies Pvt. Ltd.,,,9822012969,waste water treatment companie(google),,,"1st Floor, Pawar, Bhagwan Tatyasaheb Kawade Rd, Ghorpadi, Pune, Maharashtra 411001",Corporate office,,,411001,
"Soham Ground Water Detectors - Borewell groundwater Survey, Borewell surveyors, Borewell services, Ground Water Surveyors",,,9373725524,waste water treatment companie(google),,,"23, Sai Samarth Heights, Dabhadi, Ambegaon BK, Pune, Maharashtra 411046",Water skiing instructor,Maharashtra,Pune,411046,
Green Water Revolution Pvt. Ltd. (GWRPL),,,8390677554,waste water treatment companie(google),,,"Fourth Floor, Veena Residency, Off, Paud Rd, Gururaj Society, Kothrud, Pune, Maharashtra 411038",Biotechnology company,Maharashtra,Pune,411038,
Shams Power Systems Pvt Ltd,,,8033769207,waste water treatment companie(google),,,"Office No. 3, Shantikunj Society, behind Kedari Garden, Wanowrie, Pune, Maharashtra 411040",Solar energy contractor,Maharashtra,Pune,411040,
Lemnion,,,9607010087,waste water treatment companie(google),,,"Dipak Apartment, 720/18, Navi Peth, Sadashiv Peth, Pune, Maharashtra 411030",Corporate office,,,411030,
HYDROSAFE Environmental Solutions & Consultants Pvt. Ltd,,,92422361045,waste water treatment companie(google),,,"C-7 Omkar Kudale-Patil Patil Society, Sinhgad Rd, behind Kotak Mahindra Bank manikbhuag, Pune, Maharashtra 411051",Environmental consultant,Maharashtra,Pune,411051,
Parchure Engineers Pvt. Ltd.,,,8048426130,waste water treatment companie(google),,,"Plot No. C4-23, MIDC Jejuri, Taluka Purandar, Pune, Maharashtra 412303",Industrial equipment supplier,Maharashtra,Jejuri,412303,
Sewage Treatment plant,,,,waste water treatment companie(google),,,"GHM4+GC6, Maldhe, Maharashtra 423203",Non-profit organization,Maharashtra,Maldhe,423203,
Sunirmiti,,,9923364369,waste water treatment companie(google),,,"C 2, Kumar Saket, Above Bhagini Nivedita Bank Gulabrao Tathe Path, Karve Nagar, Pune, Maharashtra 411052",Solar energy company,Maharashtra,Pune,411052,
SUVIK Engineering Solutions,,,,waste water treatment companie(google),,,"F Wing, Lane Number 3, Shindenagar, B, Pune, Maharashtra 411021",Consultant,Maharashtra,Pune,411021,
Ultra-Tech [Environmental Consultancy & Environmental Testing Laboratory],,,9987716670,waste water treatment companie(google),,,"SAUDAMINI COMMERCIAL COMPLEX, C-1, 202, Paud Road, Bhusari Colony, Kothrud, Pune, Maharashtra 411045",Environmental consultant,Maharashtra,Pune,411045,
Praj Industries Limited,,,2071802000,waste water treatment companie(google),,,"Praj Tower, Bhumkar Chowk- Hinjawadi Road, Hinjawadi Village, 274 & 275/2, Praj Industries Rd, Hinjawadi, Pimpri-Chinchwad, Maharashtra 411057",Corporate office,,,411057,
WATER TREATMENT PLANT,,,,waste water treatment companie(google),,,"5Q9H+X9W, Unnamed Road, Wari Bhairaogad, Maharashtra 444103",Water works,Maharashtra,Wari Bhairaogad,444103,
Parchure Engineers Pvt. Ltd.,,,,waste water treatment companie(google),,,"FWQ2+VG3, Street Number 7, Wanwadi, Pune, Maharashtra 411040",Manufacturer,Maharashtra,Pune,411040,
V P ENTERPRISES,,,9657866689,waste water treatment companie(google),,,"108, Behind Shitla Mata Mandir, Shahu Layout Khadgaon Road Wadi Nagpur-440023, Maharashtra 441501",Swimming pool contractor,Maharashtra,Nagpur,441501,
Symbio Greentech,,,9903323469,waste water treatment companie(google),,,"Alandi Rd, Vishrantwadi, Pune, Maharashtra 411015",Manufacturer,Maharashtra,Pune,411015,
Perfect Pollucon Services - Environmental Consultant Laboratory,,,9967436537,waste water treatment companie(google),,,"3 Krishna Koyna B, near Municipal Office, Majiwada, Thane, Maharashtra 400601",Environmental consultant,Maharashtra,Thane,400601,
METITO POLLUTION CONTROL INDIA (PVT.) LTD.,,,9881343999,waste water treatment companie(google),,,"No. 2276, Namoshilp Building, Shivneri Path, Shikshaknagar Survey no 91, Parsanees Colony, Maharshi Nagar, Pune, Maharashtra 411037",Association or organization,,,411037,
Aqua Engineering,,,9822533302,waste water treatment companie(google),,,"7/9-11, Gandhi Bhavan, Behind Blind School Of Girls, Gopinath Nagar, Gandhi Bhavan Rd, Chaitanya Nagar, Kothrud, Pune, Maharashtra 411038",Electrical supply store,Maharashtra,Pune,411038,
KP POWERWAYS,,,8698411114,waste water treatment companie(google),,,"Kalpataru Survey No.:50,Bhagyoday Nagar, Lane No-34 Nr. Rajiv Gandhi School, Kondhwa, Pune, Maharashtra 411048",Water pump supplier,Maharashtra,Pune,411048,
Deccan Environmental Consultants,,,2025453174,waste water treatment companie(google),,,"5, Prasad Apartment, 45/14, Erandawane, behind Indian Overseas Bank, Pune, Maharashtra 411004",Consultant,Maharashtra,Pune,411004,
Anuj Enterprises,,,8048762634,waste water treatment companie(google),,,"Shop No. 4, Chaitanya Apartment, SR. No. 148, Parvati Gaon, Pune, Maharashtra 411009",Manufacturer,Maharashtra,Pune,411009,
Sewage Tretment Plant,,,,waste water treatment companie(google),,,"2QMV+C34, Walchandnagar, Maharashtra 413114",Corporate office,,,413114,
